TIME,MAX,CURRENT,MIN,PERCENT,the_required,count,maxx,new fitting,x
2/5/2021 16:01,1576,1576,1080,100.00%,100,953,953,93.53276699,15.76
2/5/2021 16:04,1576,1576,1080,100.00%,99.89506821,952,953,93.53276699,15.76
2/5/2021 16:06,1605,1605,1080,100.00%,99.79013641,951,953,95.7276537,16.05
2/5/2021 16:11,1605,1604,1080,99.81%,99.68520462,950,953,95.69018336,16.04
2/5/2021 16:16,1605,1601,1080,99.24%,99.58027282,949,953,95.56071052,16.01
2/5/2021 16:21,1605,1603,1080,99.62%,99.47534103,948,953,95.64986026,16.03
2/5/2021 16:26,1605,1600,1080,99.05%,99.37040923,947,953,95.51191124,16
2/5/2021 16:31,1605,1600,1080,99.05%,99.26547744,946,953,95.51191124,16
2/5/2021 16:36,1605,1598,1080,98.67%,99.16054565,945,953,95.40593219,15.98
2/5/2021 16:36,1605,1598,1080,98.67%,99.05561385,944,953,95.40593219,15.98
2/5/2021 16:41,1605,1599,1080,98.86%,98.95068206,943,953,95.4603139,15.99
2/5/2021 16:46,1605,1596,1080,98.29%,98.84575026,942,953,95.28887036,15.96
2/5/2021 16:51,1605,1597,1080,98.48%,98.74081847,941,953,95.34877978,15.97
2/5/2021 16:56,1605,1596,1080,98.29%,98.63588667,940,953,95.28887036,15.96
2/5/2021 17:01,1605,1594,1080,97.90%,98.53095488,939,953,95.16083514,15.94
2/5/2021 17:06,1605,1594,1080,97.90%,98.42602308,938,953,95.16083514,15.94
2/5/2021 17:08,1605,1594,1080,97.90%,98.32109129,937,953,95.16083514,15.94
2/5/2021 17:11,1605,1594,1080,97.90%,98.2161595,936,953,95.16083514,15.94
2/5/2021 17:16,1605,1594,1080,97.90%,98.1112277,935,953,95.16083514,15.94
2/5/2021 17:21,1605,1591,1080,97.33%,98.00629591,934,953,94.94844652,15.91
2/5/2021 17:24,1605,1591,1080,97.33%,97.90136411,933,953,94.94844652,15.91
2/5/2021 17:26,1605,1589,1080,96.95%,97.79643232,932,953,94.79345646,15.89
2/5/2021 17:31,1605,1589,1080,96.95%,97.69150052,931,953,94.79345646,15.89
2/5/2021 17:36,1605,1589,1080,96.95%,97.58656873,930,953,94.79345646,15.89
2/5/2021 17:41,1605,1588,1080,96.76%,97.48163694,929,953,94.71198317,15.88
2/5/2021 17:46,1605,1588,1080,96.76%,97.37670514,928,953,94.71198317,15.88
2/5/2021 17:51,1605,1586,1080,96.38%,97.27177335,927,953,94.54114841,15.86
2/5/2021 17:54,1605,1586,1080,96.38%,97.16684155,926,953,94.54114841,15.86
2/5/2021 17:56,1605,1587,1080,96.57%,97.06190976,925,953,94.62787593,15.87
2/5/2021 18:01,1605,1584,1080,96.00%,96.95697796,924,953,94.35988728,15.84
2/5/2021 18:06,1605,1583,1080,95.81%,96.85204617,923,953,94.26538101,15.83
2/5/2021 18:11,1605,1583,1080,95.81%,96.74711438,922,953,94.26538101,15.83
2/5/2021 18:16,1605,1584,1080,96.00%,96.64218258,921,953,94.35988728,15.84
2/5/2021 18:19,1605,1584,1080,96.00%,96.53725079,920,953,94.35988728,15.84
2/5/2021 18:21,1605,1582,1080,95.62%,96.43231899,919,953,94.16830917,15.82
2/5/2021 18:26,1605,1583,1080,95.81%,96.3273872,918,953,94.26538101,15.83
2/5/2021 18:31,1605,1584,1080,96.00%,96.2224554,917,953,94.35988728,15.84
2/5/2021 18:36,1605,1570,1080,93.33%,96.11752361,916,953,92.80831045,15.7
2/5/2021 18:41,1605,1583,1080,95.81%,96.01259182,915,953,94.26538101,15.83
2/5/2021 18:46,1605,1582,1080,95.62%,95.90766002,914,953,94.16830917,15.82
2/5/2021 18:51,1605,1577,1080,94.67%,95.80272823,913,953,93.64494506,15.77
2/5/2021 18:56,1605,1582,1080,95.62%,95.69779643,912,953,94.16830917,15.82
2/5/2021 19:01,1605,1583,1080,95.81%,95.59286464,911,953,94.26538101,15.83
2/5/2021 19:06,1605,1567,1080,92.76%,95.48793284,910,953,92.41366238,15.67
2/5/2021 19:11,1605,1567,1080,92.76%,95.38300105,909,953,92.41366238,15.67
2/5/2021 19:16,1605,1568,1080,92.95%,95.27806925,908,953,92.54757674,15.68
2/5/2021 19:17,1605,1568,1080,92.95%,95.17313746,907,953,92.54757674,15.68
2/5/2021 19:21,1605,1579,1080,95.05%,95.06820567,906,953,93.86183699,15.79
2/5/2021 19:26,1605,1581,1080,95.43%,94.96327387,905,953,94.06868544,15.81
2/5/2021 19:31,1605,1579,1080,95.05%,94.85834208,904,953,93.86183699,15.79
2/5/2021 19:36,1605,1579,1080,95.05%,94.75341028,903,953,93.86183699,15.79
2/5/2021 19:41,1605,1581,1080,95.43%,94.64847849,902,953,94.06868544,15.81
2/5/2021 19:46,1605,1580,1080,95.24%,94.54354669,901,953,93.96652348,15.8
2/5/2021 19:48,1605,1580,1080,95.24%,94.4386149,900,953,93.96652348,15.8
2/5/2021 19:51,1605,1580,1080,95.24%,94.33368311,899,953,93.96652348,15.8
2/5/2021 19:56,1605,1577,1080,94.67%,94.22875131,898,953,93.64494506,15.77
2/5/2021 20:01,1605,1579,1080,95.05%,94.12381952,897,953,93.86183699,15.79
2/5/2021 20:06,1605,1578,1080,94.86%,94.01888772,896,953,93.75463962,15.78
2/5/2021 20:11,1605,1579,1080,95.05%,93.91395593,895,953,93.86183699,15.79
2/5/2021 20:15,1605,1579,1080,95.05%,93.80902413,894,953,93.86183699,15.79
2/5/2021 20:16,1605,1577,1080,94.67%,93.70409234,893,953,93.64494506,15.77
2/5/2021 20:21,1605,1579,1080,95.05%,93.59916055,892,953,93.86183699,15.79
2/5/2021 20:26,1605,1576,1080,94.48%,93.49422875,891,953,93.53276699,15.76
2/5/2021 20:31,1605,1578,1080,94.86%,93.38929696,890,953,93.75463962,15.78
2/5/2021 20:36,1605,1575,1080,94.29%,93.28436516,889,953,93.41811907,15.75
2/5/2021 20:41,1605,1577,1080,94.67%,93.17943337,888,953,93.64494506,15.77
2/5/2021 20:46,1605,1575,1080,94.29%,93.07450157,887,953,93.41811907,15.75
2/5/2021 20:51,1605,1577,1080,94.67%,92.96956978,886,953,93.64494506,15.77
2/5/2021 20:56,1605,1575,1080,94.29%,92.86463799,885,953,93.41811907,15.75
2/5/2021 21:01,1605,1575,1080,94.29%,92.75970619,884,953,93.41811907,15.75
2/5/2021 21:03,1605,1575,1080,94.29%,92.6547744,883,953,93.41811907,15.75
2/5/2021 21:06,1605,1575,1080,94.29%,92.5498426,882,953,93.41811907,15.75
2/5/2021 21:11,1605,1575,1080,94.29%,92.44491081,881,953,93.41811907,15.75
2/5/2021 21:12,1605,1575,1080,94.29%,92.33997901,880,953,93.41811907,15.75
2/5/2021 21:16,1605,1576,1080,94.48%,92.23504722,879,953,93.53276699,15.76
2/5/2021 21:21,1605,1573,1080,93.90%,92.13011542,878,953,93.1814684,15.73
2/5/2021 21:26,1605,1576,1080,94.48%,92.02518363,877,953,93.53276699,15.76
2/5/2021 21:31,1605,1572,1080,93.71%,91.92025184,876,953,93.059493,15.72
2/5/2021 21:36,1605,1574,1080,94.10%,91.81532004,875,953,93.30101498,15.74
2/5/2021 21:41,1605,1573,1080,93.90%,91.71038825,874,953,93.1814684,15.73
2/5/2021 21:46,1605,1573,1080,93.90%,91.60545645,873,953,93.1814684,15.73
2/5/2021 21:51,1605,1572,1080,93.71%,91.50052466,872,953,93.059493,15.72
2/5/2021 21:56,1605,1573,1080,93.90%,91.39559286,871,953,93.1814684,15.73
2/5/2021 22:00,1605,1573,1080,93.90%,91.29066107,870,953,93.1814684,15.73
2/5/2021 22:01,1605,1571,1080,93.52%,91.18572928,869,953,92.93510246,15.71
2/5/2021 22:06,1605,1573,1080,93.90%,91.08079748,868,953,93.1814684,15.73
2/5/2021 22:11,1605,1571,1080,93.52%,90.97586569,867,953,92.93510246,15.71
2/5/2021 22:15,1605,1571,1080,93.52%,90.87093389,866,953,92.93510246,15.71
2/5/2021 22:16,1605,1572,1080,93.71%,90.7660021,865,953,93.059493,15.72
2/5/2021 22:21,1605,1573,1080,93.90%,90.6610703,864,953,93.1814684,15.73
2/5/2021 22:26,1605,1570,1080,93.33%,90.55613851,863,953,92.80831045,15.7
2/5/2021 22:31,1605,1570,1080,93.33%,90.45120672,862,953,92.80831045,15.7
2/5/2021 22:36,1605,1570,1080,93.33%,90.34627492,861,953,92.80831045,15.7
2/5/2021 22:41,1605,1572,1080,93.71%,90.24134313,860,953,93.059493,15.72
2/5/2021 22:46,1605,1566,1080,92.57%,90.13641133,859,953,92.27740125,15.66
2/5/2021 22:51,1605,1570,1080,93.33%,90.03147954,858,953,92.80831045,15.7
2/5/2021 22:56,1605,1569,1080,93.14%,89.92654774,857,953,92.67913065,15.69
2/5/2021 23:01,1605,1570,1080,93.33%,89.82161595,856,953,92.80831045,15.7
2/5/2021 23:06,1605,1566,1080,92.57%,89.71668416,855,953,92.27740125,15.66
2/5/2021 23:11,1605,1566,1080,92.57%,89.61175236,854,953,92.27740125,15.66
2/5/2021 23:16,1605,1566,1080,92.57%,89.50682057,853,953,92.27740125,15.66
2/5/2021 23:21,1605,1563,1080,92.00%,89.40188877,852,953,91.85467403,15.63
2/5/2021 23:26,1605,1564,1080,92.19%,89.29695698,851,953,91.99789341,15.64
2/5/2021 23:31,1605,1565,1080,92.38%,89.19202518,850,953,92.13880704,15.65
2/5/2021 23:36,1605,1565,1080,92.38%,89.08709339,849,953,92.13880704,15.65
2/5/2021 23:41,1605,1566,1080,92.57%,88.98216159,848,953,92.27740125,15.66
2/5/2021 23:46,1605,1563,1080,92.00%,88.8772298,847,953,91.85467403,15.63
2/5/2021 23:51,1605,1563,1080,92.00%,88.77229801,846,953,91.85467403,15.63
2/5/2021 23:56,1605,1560,1080,91.43%,88.66736621,845,953,91.41131822,15.6
2/6/2021 0:01,1605,1562,1080,91.81%,88.56243442,844,953,91.7091626,15.62
2/6/2021 0:06,1605,1559,1080,91.24%,88.45750262,843,953,91.25901264,15.59
2/6/2021 0:11,1605,1562,1080,91.81%,88.35257083,842,953,91.7091626,15.62
2/6/2021 0:16,1605,1558,1080,91.05%,88.24763903,841,953,91.10446969,15.58
2/6/2021 0:21,1605,1557,1080,90.86%,88.14270724,840,953,90.94770305,15.57
2/6/2021 0:26,1605,1559,1080,91.24%,88.03777545,839,953,91.25901264,15.59
2/6/2021 0:31,1605,1557,1080,90.86%,87.93284365,838,953,90.94770305,15.57
2/6/2021 0:36,1605,1555,1080,90.48%,87.82791186,837,953,90.62755341,15.55
2/6/2021 0:41,1605,1557,1080,90.86%,87.72298006,836,953,90.94770305,15.57
2/6/2021 0:46,1605,1555,1080,90.48%,87.61804827,835,953,90.62755341,15.55
2/6/2021 0:51,1605,1554,1080,90.29%,87.51311647,834,953,90.46419775,15.54
2/6/2021 0:56,1605,1550,1080,89.52%,87.40818468,833,953,89.78922198,15.5
2/6/2021 1:01,1605,1550,1080,89.52%,87.30325289,832,953,89.78922198,15.5
2/6/2021 1:06,1605,1544,1080,88.38%,87.19832109,831,953,88.71360319,15.44
2/6/2021 1:11,1605,1542,1080,88.00%,87.0933893,830,953,88.33865982,15.42
2/6/2021 1:16,1605,1535,1080,86.67%,86.9884575,829,953,86.96392206,15.35
2/6/2021 1:21,1605,1536,1080,86.86%,86.88352571,828,953,87.16615005,15.36
2/6/2021 1:26,1605,1536,1080,86.86%,86.77859391,827,953,87.16615005,15.36
2/6/2021 1:31,1605,1535,1080,86.67%,86.67366212,826,953,86.96392206,15.35
2/6/2021 1:36,1605,1536,1080,86.86%,86.56873033,825,953,87.16615005,15.36
2/6/2021 1:41,1605,1535,1080,86.67%,86.46379853,824,953,86.96392206,15.35
2/6/2021 1:46,1605,1535,1080,86.67%,86.35886674,823,953,86.96392206,15.35
2/6/2021 1:51,1605,1535,1080,86.67%,86.25393494,822,953,86.96392206,15.35
2/6/2021 1:56,1605,1535,1080,86.67%,86.14900315,821,953,86.96392206,15.35
2/6/2021 2:01,1605,1537,1080,87.05%,86.04407135,820,953,87.36645521,15.37
2/6/2021 2:06,1605,1535,1080,86.67%,85.93913956,819,953,86.96392206,15.35
2/6/2021 2:11,1605,1534,1080,86.48%,85.83420776,818,953,86.7597849,15.34
2/6/2021 2:16,1605,1534,1080,86.48%,85.72927597,817,953,86.7597849,15.34
2/6/2021 2:21,1605,1534,1080,86.48%,85.62434418,816,953,86.7597849,15.34
2/6/2021 2:26,1605,1534,1080,86.48%,85.51941238,815,953,86.7597849,15.34
2/6/2021 2:31,1605,1535,1080,86.67%,85.41448059,814,953,86.96392206,15.35
2/6/2021 2:36,1605,1534,1080,86.48%,85.30954879,813,953,86.7597849,15.34
2/6/2021 2:41,1605,1534,1080,86.48%,85.204617,812,953,86.7597849,15.34
2/6/2021 2:46,1605,1533,1080,86.29%,85.0996852,811,953,86.55375227,15.33
2/6/2021 2:51,1605,1534,1080,86.48%,84.99475341,810,953,86.7597849,15.34
2/6/2021 2:56,1605,1533,1080,86.29%,84.88982162,809,953,86.55375227,15.33
2/6/2021 3:01,1605,1533,1080,86.29%,84.78488982,808,953,86.55375227,15.33
2/6/2021 3:06,1605,1533,1080,86.29%,84.67995803,807,953,86.55375227,15.33
2/6/2021 3:11,1605,1533,1080,86.29%,84.57502623,806,953,86.55375227,15.33
2/6/2021 3:16,1605,1532,1080,86.10%,84.47009444,805,953,86.34583782,15.32
2/6/2021 3:21,1605,1531,1080,85.90%,84.36516264,804,953,86.13605523,15.31
2/6/2021 3:26,1605,1530,1080,85.71%,84.26023085,803,953,85.92441819,15.3
2/6/2021 3:31,1605,1531,1080,85.90%,84.15529906,802,953,86.13605523,15.31
2/6/2021 3:36,1605,1530,1080,85.71%,84.05036726,801,953,85.92441819,15.3
2/6/2021 3:41,1605,1526,1080,84.95%,83.94543547,800,953,85.05959892,15.26
2/6/2021 3:46,1605,1528,1080,85.33%,83.84050367,799,953,85.49563542,15.28
2/6/2021 3:51,1605,1527,1080,85.14%,83.73557188,798,953,85.27851705,15.27
2/6/2021 3:56,1605,1527,1080,85.14%,83.63064008,797,953,85.27851705,15.27
2/6/2021 4:01,1605,1523,1080,84.38%,83.52570829,796,953,84.39218273,15.23
2/6/2021 4:06,1605,1525,1080,84.76%,83.4207765,795,953,84.83889471,15.25
2/6/2021 4:11,1605,1523,1080,84.38%,83.3158447,794,953,84.39218273,15.23
2/6/2021 4:16,1605,1524,1080,84.57%,83.21091291,793,953,84.61641808,15.24
2/6/2021 4:21,1605,1520,1080,83.81%,83.10598111,792,953,83.709061,15.2
2/6/2021 4:26,1605,1524,1080,84.57%,83.00104932,791,953,84.61641808,15.24
2/6/2021 4:31,1605,1520,1080,83.81%,82.89611752,790,953,83.709061,15.2
2/6/2021 4:36,1605,1520,1080,83.81%,82.79118573,789,953,83.709061,15.2
2/6/2021 4:41,1605,1520,1080,83.81%,82.68625393,788,953,83.709061,15.2
2/6/2021 4:46,1605,1521,1080,84.00%,82.58132214,787,953,83.93849051,15.21
2/6/2021 4:51,1605,1519,1080,83.62%,82.47639035,786,953,83.47792746,15.19
2/6/2021 4:56,1605,1520,1080,83.81%,82.37145855,785,953,83.709061,15.2
2/6/2021 5:01,1605,1519,1080,83.62%,82.26652676,784,953,83.47792746,15.19
2/6/2021 5:06,1605,1518,1080,83.43%,82.16159496,783,953,83.24510357,15.18
2/6/2021 5:11,1605,1518,1080,83.43%,82.05666317,782,953,83.24510357,15.18
2/6/2021 5:16,1605,1517,1080,83.24%,81.95173137,781,953,83.01060299,15.17
2/6/2021 5:21,1605,1518,1080,83.43%,81.84679958,780,953,83.24510357,15.18
2/6/2021 5:26,1605,1517,1080,83.24%,81.74186779,779,953,83.01060299,15.17
2/6/2021 5:31,1605,1517,1080,83.24%,81.63693599,778,953,83.01060299,15.17
2/6/2021 5:36,1605,1516,1080,83.05%,81.5320042,777,953,82.7744394,15.16
2/6/2021 5:41,1605,1516,1080,83.05%,81.4270724,776,953,82.7744394,15.16
2/6/2021 5:46,1605,1515,1080,82.86%,81.32214061,775,953,82.53662648,15.15
2/6/2021 5:51,1605,1515,1080,82.86%,81.21720881,774,953,82.53662648,15.15
2/6/2021 5:56,1605,1515,1080,82.86%,81.11227702,773,953,82.53662648,15.15
